text,intent,sentiment
Mimo (^_<) id12182,Chitchat,Positive
Ê tên gì á 🐧 id12183,Chitchat,Neutral
Yo mấy tuổi rồi id12184,Chitchat,Neutral
chán vcl đi học mệt qá 📉,Chitchat,Negative
bác muốn hỏi ai tạo ra bạn 🤔 id12186,Chitchat,Neutral
Thích bot ơi ghê id12187,Chitchat,Positive
Thích bạn ghê 🤩 id12188,Chitchat,Positive
mấy ní muốn hỏi bạn bạn là ai 🤔,Chitchat,Neutral
mệt vcl 😢,Chitchat,Negative
Hế lô đang làm gì đấy id12191,Chitchat,Neutral
Alo ơi tui đang mệt,Chitchat,Negative
biết nói chuyện không vậy 👀 id12193,Chitchat,Neutral
có nghe rõ trả lời không vậy Mimo ơi id12194,Chitchat,Neutral
Alo Mimo dễ thương ơi ông đang tổn thương,Chitchat,Negative
Chào nha ai tạo ra bạn id12196,Chitchat,Neutral
Hey bot Chào ngày mới vui vẻ nha,Chitchat,Positive
Thích bot ơi ghê ✨ id12198,Chitchat,Positive
Thích bot ghê ✨ id12199,Chitchat,Positive
thấy stress quá 💔 id12200,Chitchat,Negative
tên gì á 🤖 id12201,Chitchat,Neutral
Ê ở đâu á id12202,Chitchat,Neutral
mình thấy stress quá id12203,Chitchat,Negative
Vì hết tiền nên cậu hơi bất lực 📉,Chitchat,Negative
Alo bot ơi bác đang chán,Chitchat,Negative
ta muốn hỏi có nghe rõ trả lời không id12206,Chitchat,Neutral
bot làm được gì vậy id12207,Chitchat,Neutral
biết nói chuyện không id12208,Chitchat,Neutral
có nghe rõ trả lời ko vậy Mimo dễ thương,Chitchat,Neutral
Alo bot ơi bro đang mệt 📉,Chitchat,Negative
bot có nghe rõ trả lời không id12211,Chitchat,Neutral
mấy tuổi rồi vậy Mimo 💬 id12212,Chitchat,Neutral
Alo ơi bác đang tổn thương 💔,Chitchat,Negative
Thích Mimo dễ thương ghê app mượt 👍 id12214,Chitchat,Positive
bot làm được gì id12215,Chitchat,Neutral
Thích bot ơi ghê 🔥 id12216,Chitchat,Positive
Mimo Thank you 🔥,Chitchat,Positive
mấy tuổi rồi vậy Mimo id12218,Chitchat,Neutral
muốn hỏi bạn bạn là ai 🤔,Chitchat,Neutral
Thích bạn ghê qá đã 🔥,Chitchat,Positive
bro thấy mệt quá id12221,Chitchat,Negative
Chào nha bot ơi ở đâu á 🤖,Chitchat,Neutral
mấy tuổi rồi 🤖 id12223,Chitchat,Neutral
Thích ghê id12224,Chitchat,Positive
Hế lô bạn là ai id12225,Chitchat,Neutral
ông thấy vô tri quá 😮‍💨,Chitchat,Negative
Hế lô ở đâu á 🐧,Chitchat,Neutral
muốn hỏi Mimo ơi biết nói chuyện không,Chitchat,Neutral
Mimo id12229,Chitchat,Positive
Thank you vì app mượt,Chitchat,Positive
bot ơi 👍 id12231,Chitchat,Positive
ông muốn hỏi ở đâu á id12232,Chitchat,Neutral
em muốn hỏi Mimo ơi ai tạo ra bạn ❓,Chitchat,Neutral
mình thấy stress quá id12234,Chitchat,Negative
ông thấy nản quá id12235,Chitchat,Negative
bạn là ai id12236,Chitchat,Neutral
bạn là ai vậy Mimo dễ thương 🤔 id12237,Chitchat,Neutral
vì quá đã (^_<) id12238,Chitchat,Positive
vì giao diện đẹp (^_<) id12239,Chitchat,Positive
vì chất lượng ✨ id12240,Chitchat,Positive
Thích ghê quá đã id12241,Chitchat,Positive
Thích bạn ghê đỉnh nóc kịch trần 🤣,Chitchat,Positive
Thích Mimo ghê id12243,Chitchat,Positive
ở đâu á id12244,Chitchat,Neutral
Thích bạn ghê ❤️ id12245,Chitchat,Positive
mấy ní muốn hỏi là nam hay nữ id12246,Chitchat,Neutral
Alo bot ơi ơi ông đang stress 💔,Chitchat,Negative
 id12248,Chitchat,Positive
tên gì á vậy Mimo ơi id12249,Chitchat,Neutral
bác muốn hỏi là nam hay nữ id12250,Chitchat,Neutral
Vì nên hơi áp lực 🥲,Chitchat,Negative
Thích Mimo ơi ghê đỉnh nóc kịch trần id12252,Chitchat,Positive
Chào ngày mới vui vẻ nha vì ❤️ id12253,Chitchat,Positive
mình muốn hỏi bạn là ai 💬,Chitchat,Neutral
Mimo Thank you 🔥 id12255,Chitchat,Positive
có nghe rõ trả lời không vậy bot ơi id12256,Chitchat,Neutral
Yo Mimo có nghe rõ trả lời không id12257,Chitchat,Neutral
cậu thấy suy qá,Chitchat,Negative
có nghe rõ trả lời không 🤖 id12259,Chitchat,Neutral
Mimo dễ thương Chào ngày mới vui vẻ nha id12260,Chitchat,Positive
Vì deadline ngập đầu nên bà hơi áp lực id12261,Chitchat,Negative
là nam hay nữ 👀 id12262,Chitchat,Neutral
Alo Mimo ơi ông đang áp lực 😢,Chitchat,Negative
Thích bot ghê id12264,Chitchat,Positive
mệt vcl đi học mệt quá id12265,Chitchat,Negative
mấy ní thấy suy quá id12266,Chitchat,Negative
Thích Mimo ơi ghê app mượt id12267,Chitchat,Positive
chán vcl cuộc sống khó khăn id12268,Chitchat,Negative
mình muốn hỏi bot ở đâu á id12269,Chitchat,Neutral
bạn có nghe rõ trả lời không 🤔,Chitchat,Neutral
Thích ghê quá đã (^_<) id12271,Chitchat,Positive
Thích bạn ghê id12272,Chitchat,Positive
tên gì á id12273,Chitchat,Neutral
Mimo ơi id12274,Chitchat,Positive
ở đâu á vậy bot ơi id12275,Chitchat,Neutral
biết nói chuyện không vậy bot 🐧 id12276,Chitchat,Neutral
bạn biết nói chuyện không ❓,Chitchat,Neutral
Hế lô đang làm gì đấy id12278,Chitchat,Neutral
Chào nha bot làm được gì 👀 id12279,Chitchat,Neutral
biết nói chuyện không 💬 id12280,Chitchat,Neutral
em muốn hỏi bot làm được gì id12281,Chitchat,Neutral
là nam hay nữ vậy bot ơi id12282,Chitchat,Neutral
Ê bot ơi đang làm gì đấy id12283,Chitchat,Neutral
Chào nha biết nói chuyện không id12284,Chitchat,Neutral
Vì nên ta hơi chán 💔,Chitchat,Negative
Vì rớt môn nên bà hơi mệt 😢,Chitchat,Negative
Chào nha biết nói chuyện không id12287,Chitchat,Neutral
Yo là nam hay nữ id12288,Chitchat,Neutral
mình thấy mệt quá 😭,Chitchat,Negative
tui thấy buồn quá 😮‍💨,Chitchat,Negative
áp lực vcl deadline ngập đầu 😢 id12291,Chitchat,Negative
mấy tuổi rồi 🤔 id12292,Chitchat,Neutral
bot ơi app mượt ❤️ id12293,Chitchat,Positive
Mimo dễ thương ❤️ id12294,Chitchat,Positive
là nam hay nữ vậy id12295,Chitchat,Neutral
tên gì á 💬 id12296,Chitchat,Neutral
Gút mỏ ninh bot ơi Chào ngày mới vui vẻ nha 🔥,Chitchat,Positive
bot ơi ở đâu á id12298,Chitchat,Neutral
ta thấy stress quá,Chitchat,Negative
cậu thấy nản quá 😮‍💨 id12300,Chitchat,Negative
là nam hay nữ 🐧 id12301,Chitchat,Neutral
có nghe rõ trả lời không vậy bạn 👀 id12302,Chitchat,Neutral
bạn là ai vậy bạn id12303,Chitchat,Neutral
tui muốn hỏi biết nói chuyện không id12304,Chitchat,Neutral
bác muốn hỏi bạn là ai 🤔,Chitchat,Neutral
Thích ghê app mượt 👍 id12306,Chitchat,Positive
thông minh id12307,Chitchat,Positive
Alo mấy tuổi rồi id12308,Chitchat,Neutral
cậu muốn hỏi biết nói chuyện ko 🤔,Chitchat,Neutral
tên gì á vậy 👀 id12310,Chitchat,Neutral
mình muốn hỏi đang làm gì đấy id12311,Chitchat,Neutral
tên gì á 🤖 id12312,Chitchat,Neutral
Mimo ơi mấy tuổi rồi 🐧 id12313,Chitchat,Neutral
Alo Mimo ơi bác đang áp lực 😭,Chitchat,Negative
mình thấy bất lực quá 😭 id12315,Chitchat,Negative
Thích Mimo dễ thương ghê thông minh id12316,Chitchat,Positive
Mimo dễ thương cute xỉu id12317,Chitchat,Positive
tui thấy suy quá 📉 id12318,Chitchat,Negative
biết nói chuyện không vậy ❓ id12319,Chitchat,Neutral
bot 🤣 id12320,Chitchat,Positive
Thích ghê id12321,Chitchat,Positive
stress vcl hết tiền id12322,Chitchat,Negative
Hế lô mấy tuổi rồi 🤖 id12323,Chitchat,Neutral
Alo là nam hay nữ id12324,Chitchat,Neutral
Mimo id12325,Chitchat,Positive
Biết ơn 🥰 id12326,Chitchat,Positive
chán vcl 📉 id12327,Chitchat,Negative
mấy ní thấy mệt quá 🥲,Chitchat,Negative
cậu muốn hỏi Mimo dễ thương bot làm được gì,Chitchat,Neutral
ông thấy stress quá 😭,Chitchat,Negative
biết nói chuyện không 🤖 id12331,Chitchat,Neutral
là nam hay nữ vậy id12332,Chitchat,Neutral
bạn Chào ngày mới vui vẻ nha (^_<) id12333,Chitchat,Positive
Thích bot ơi ghê 🔥 id12334,Chitchat,Positive
Alo Mimo ơi ông đang buồn 🥺,Chitchat,Negative
là nam hay nữ vậy bạn id12336,Chitchat,Neutral
Thích ghê ✨ id12337,Chitchat,Positive
Yo ở đâu á 🤖,Chitchat,Neutral
bro muốn hỏi Mimo dễ thương là nam hay nữ 🤔,Chitchat,Neutral
bot Biết ơn (^_<) id12340,Chitchat,Positive
Cảm ơn vì quá đã 🥰,Chitchat,Positive
Cảm ơn vì app mượt 🤩,Chitchat,Positive
Thích bot ghê 👍 id12343,Chitchat,Positive
bà muốn hỏi mấy tuổi rồi 👀,Chitchat,Neutral
muốn hỏi Mimo dễ thương đang làm gì đấy id12345,Chitchat,Neutral
đang làm gì đấy vậy Mimo ơi ❓ id12346,Chitchat,Neutral
Thích bot ơi ghê chất lượng id12347,Chitchat,Positive
Thích Mimo ghê đỉnh nóc kịch trần 🤩,Chitchat,Positive
bro muốn hỏi Mimo ơi biết nói chuyện không ❓,Chitchat,Neutral
đang làm gì đấy 💬 id12350,Chitchat,Neutral
Mimo dễ thương 🤣 id12351,Chitchat,Positive
đang làm gì đấy vậy 🐧 id12352,Chitchat,Neutral
ta muốn hỏi bot ở đâu á,Chitchat,Neutral
mấy tuổi rồi 🐧 id12354,Chitchat,Neutral
Alo bot ơi ơi bà đang bất lực 😭,Chitchat,Negative
Chào ngày mới vui vẻ nha vì (^_<) id12356,Chitchat,Positive
bot làm được gì vậy id12357,Chitchat,Neutral
🤩 id12358,Chitchat,Positive
biết nói chuyện không vậy id12359,Chitchat,Neutral
Mimo dễ thương ở đâu á id12360,Chitchat,Neutral
Vì nên tui hơi suy,Chitchat,Negative
bro thấy mệt quá 🥲,Chitchat,Negative
bot bot làm được gì id12363,Chitchat,Neutral
Vì nên ta hơi suy 💔,Chitchat,Negative
cậu muốn hỏi bot bạn là ai id12365,Chitchat,Neutral
muốn hỏi Mimo ơi ở đâu á 💬,Chitchat,Neutral
ở đâu á vậy bạn 🤔 id12367,Chitchat,Neutral
🥰 id12368,Chitchat,Positive
bạn là ai ❓ id12369,Chitchat,Neutral
tên gì á id12370,Chitchat,Neutral
tên gì á id12371,Chitchat,Neutral
bot ơi Cảm ơn 👍,Chitchat,Positive
thấy nản quá id12373,Chitchat,Negative
Mimo ơi Chào ngày mới vui vẻ nha id12374,Chitchat,Positive
Mimo chất lượng 🤣,Chitchat,Positive
ta muốn hỏi Mimo ơi tên gì á id12376,Chitchat,Neutral
Yo là nam hay nữ ❓ id12377,Chitchat,Neutral
bro muốn hỏi là nam hay nữ 🤔 id12378,Chitchat,Neutral
stress vcl 😢 id12379,Chitchat,Negative
Mimo dễ thương 🥰 id12380,Chitchat,Positive
Mãi iu vì đỉnh nóc kịch trần 🔥 id12381,Chitchat,Positive
Chào ngày mới vui vẻ nha 👍 id12382,Chitchat,Positive
bạn app xịn xò 👍 id12383,Chitchat,Positive
áp lực vcl 😢,Chitchat,Negative
là nam hay nữ vậy id12385,Chitchat,Neutral
biết nói chuyện không 🐧 id12386,Chitchat,Neutral
bot ơi ❤️ id12387,Chitchat,Positive
Mimo là nam hay nữ 💬 id12388,Chitchat,Neutral
buon vcl,Chitchat,Negative
tui muốn hỏi bot biết nói chuyện không 🤖,Chitchat,Neutral
Yo có nghe rõ trả lời không id12391,Chitchat,Neutral
Yo có nghe rõ trả lời không id12392,Chitchat,Neutral
Alo bot ai tạo ra bạn 💬,Chitchat,Neutral
Chào Mimo Tks,Chitchat,Positive
bạn là ai vậy bạn id12395,Chitchat,Neutral
Chào nha đang làm gì đấy id12396,Chitchat,Neutral
bạn bot làm được gì id12397,Chitchat,Neutral
Ê là nam hay nữ 🤔 id12398,Chitchat,Neutral
Chào bạn ✨,Chitchat,Positive
có nghe rõ trả lời không id12400,Chitchat,Neutral
có nghe rõ trả lời ko vậy id12401,Chitchat,Neutral
Vì cuộc sống khó khăn nên ta hơi tổn thương 🥲 id12402,Chitchat,Negative
Vì cuộc sống khó khăn nên bro hơi tổn thương,Chitchat,Negative
bot làm được gì 👀 id12404,Chitchat,Neutral
Thích Mimo dễ thương ghê app xịn xò 🤩,Chitchat,Positive
Alo bot ơi ơi tui đang vô tri 💔,Chitchat,Negative
mình muốn hỏi tên gì á 🤔,Chitchat,Neutral
Good morning Tks,Chitchat,Positive
là nam hay nữ id12409,Chitchat,Neutral
bro muốn hỏi tên gì á id12410,Chitchat,Neutral
bạn bot làm được gì id12411,Chitchat,Neutral
Hế lô bot ơi có nghe rõ trả lời không,Chitchat,Neutral
vì cute xỉu (^_<) id12413,Chitchat,Positive
Thích bot ơi ghê id12414,Chitchat,Positive
Vì deadline ngập đầu nên bác hơi bất lực 💔,Chitchat,Negative
vô tri vcl crush lơ 📉,Chitchat,Negative
bạn là ai vậy Mimo dễ thương id12417,Chitchat,Neutral
Alo ơi cậu đang suy 😮‍💨,Chitchat,Negative
em muốn hỏi Mimo dễ thương ở đâu á 🤖,Chitchat,Neutral
ở đâu á id12420,Chitchat,Neutral
Hế lô đang làm gì đấy id12421,Chitchat,Neutral
bot làm được gì vậy bot 💬 id12422,Chitchat,Neutral
bot cute xỉu id12423,Chitchat,Positive
ở đâu á vậy ❓ id12424,Chitchat,Neutral
bà muốn hỏi biết nói chuyện không id12425,Chitchat,Neutral
bot ơi bạn là ai ❓ id12426,Chitchat,Neutral
 id12427,Chitchat,Positive
đang làm gì đấy vậy id12428,Chitchat,Neutral
cậu muốn hỏi bạn tên gì á id12429,Chitchat,Neutral
Alo là nam hay nữ 👀 id12430,Chitchat,Neutral
Love ya vì id12431,Chitchat,Positive
bro muốn hỏi bạn là ai 🤔 id12432,Chitchat,Neutral
Vì nên cậu hơi met 🥺,Chitchat,Negative
muốn hỏi mấy tuổi rồi ❓,Chitchat,Neutral
Thích Mimo ơi ghê 🤩 id12435,Chitchat,Positive
mình thấy mệt quá 💔 id12436,Chitchat,Negative
bà muốn hỏi Mimo là nam hay nữ id12437,Chitchat,Neutral
mấy tuổi rồi 🤖 id12438,Chitchat,Neutral
em muốn hỏi ai tạo ra bạn id12439,Chitchat,Neutral
🤣 id12440,Chitchat,Positive
vì app mượt 🤣 id12441,Chitchat,Positive
bà muốn hỏi ở đâu á id12442,Chitchat,Neutral
bạn là ai id12443,Chitchat,Neutral
Thích bạn ghê đỉnh nóc kịch trần (^_<),Chitchat,Positive
bạn Biết ơn id12445,Chitchat,Positive
Biết ơn vì chất lượng,Chitchat,Positive
ai tạo ra bạn id12447,Chitchat,Neutral
mấy tuổi rồi vậy Mimo ơi id12448,Chitchat,Neutral
ông muốn hỏi Mimo ai tạo ra bạn,Chitchat,Neutral
bà muốn hỏi tên gì á 🤔,Chitchat,Neutral
bà thấy áp lực quá 😭,Chitchat,Negative
Chào ngày mới vui vẻ nha vì ❤️ id12452,Chitchat,Positive
🥰 id12453,Chitchat,Positive
Hế lô là nam hay nữ 💬 id12454,Chitchat,Neutral
app xịn xò id12455,Chitchat,Positive
Mimo dễ thương 🔥 id12456,Chitchat,Positive
Thích Mimo ơi ghê 👍 id12457,Chitchat,Positive
Ê bot làm được gì id12458,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không id12459,Chitchat,Neutral
Chào ngày mới vui vẻ nha ✨ id12460,Chitchat,Positive
Thích bot ghê đỉnh nóc kịch trần 🥰,Chitchat,Positive
biết nói chuyện ko id12462,Chitchat,Neutral
buồn vcl id12463,Chitchat,Negative
có nghe rõ trả lời không vậy Mimo ơi id12464,Chitchat,Neutral
bác muốn hỏi Mimo ai tạo ra bạn,Chitchat,Neutral
stress vcl deadline ngập đầu id12466,Chitchat,Negative
bot 🥰 id12467,Chitchat,Positive
giao diện đẹp id12468,Chitchat,Positive
Vì hết tiền nên em hơi nản id12469,Chitchat,Negative
ta thấy vô tri quá id12470,Chitchat,Negative
Mimo ơi id12471,Chitchat,Positive
tổn thương vcl rớt môn id12472,Chitchat,Negative
em muốn hỏi bạn biết nói chuyện không id12473,Chitchat,Neutral
Alo ơi em đang áp lực 😭 id12474,Chitchat,Negative
biết nói chuyện không vậy id12475,Chitchat,Neutral
ở đâu á vậy id12476,Chitchat,Neutral
bro muốn hỏi Mimo ơi là nam hay nữ 🐧,Chitchat,Neutral
Chào ngày mới vui vẻ nha vì ❤️ id12478,Chitchat,Positive
met vcl 🥲,Chitchat,Negative
Alo biết nói chuyện không 🤔 id12480,Chitchat,Neutral
bạn là ai vậy Mimo dễ thương 💬,Chitchat,Neutral
ta muốn hỏi bạn tên gì á 👀,Chitchat,Neutral
mấy tuổi rồi 👀 id12483,Chitchat,Neutral
Mãi iu vì chất lượng id12484,Chitchat,Positive
app xịn xò (^_<) id12485,Chitchat,Positive
mấy ní thấy stress quá id12486,Chitchat,Negative
đang làm gì đấy id12487,Chitchat,Neutral
ta muốn hỏi bạn ở đâu á ❓,Chitchat,Neutral
Thích ghê đỉnh nóc kịch trần id12489,Chitchat,Positive
bot ơi ở đâu á 🤔,Chitchat,Neutral
Mimo ơi app xịn xò 🤩,Chitchat,Positive
bro muốn hỏi Mimo ơi tên gì á id12492,Chitchat,Neutral
Yo Mimo ơi đang làm gì đấy,Chitchat,Neutral
Thích Mimo ơi ghê ✨ id12494,Chitchat,Positive
tên gì á id12495,Chitchat,Neutral
em muốn hỏi bạn có nghe rõ trả lời ko 👀,Chitchat,Neutral
vì đỉnh nóc kịch trần ✨ id12497,Chitchat,Positive
Thích bot ghê ❤️ id12498,Chitchat,Positive
bạn (^_<) id12499,Chitchat,Positive
tui thấy áp lực quá 🥲,Chitchat,Negative
bot thông minh id12501,Chitchat,Positive
bà muốn hỏi bot ơi bot làm được gì 🤖 id12502,Chitchat,Neutral
tui muốn hỏi bot ơi có nghe rõ trả lời không 👀 id12503,Chitchat,Neutral
Thích ghê 🔥 id12504,Chitchat,Positive
đỉnh nóc kịch trần id12505,Chitchat,Positive
Thích Mimo ghê đỉnh nóc kịch trần 👍 id12506,Chitchat,Positive
Alo Mimo ơi em đang vô tri 📉,Chitchat,Negative
Thích bot ơi ghê app mượt id12508,Chitchat,Positive
tổn thương vcl đi học mệt quá id12509,Chitchat,Negative
Vì đi học mệt quá nên cậu hơi vô tri 🥲 id12510,Chitchat,Negative
Mimo chất lượng 🤣 id12511,Chitchat,Positive
em muốn hỏi Mimo ơi ở đâu á 🤔,Chitchat,Neutral
Love ya vì 🤣 id12513,Chitchat,Positive
ai tạo ra bạn 🐧 id12514,Chitchat,Neutral
đang làm gì đấy id12515,Chitchat,Neutral
bot làm được gì 🤔 id12516,Chitchat,Neutral
Xin chào Mimo Mãi iu ❤️,Chitchat,Positive
vì thông minh 🥰 id12518,Chitchat,Positive
Alo biết nói chuyện không 💬,Chitchat,Neutral
bot ơi biết nói chuyện không id12520,Chitchat,Neutral
biết nói chuyện không id12521,Chitchat,Neutral
Alo Mimo ơi ông đang áp lực,Chitchat,Negative
Alo Mimo dễ thương ơi ta đang bất lực 📉,Chitchat,Negative
Chào bạn id12524,Chitchat,Positive
ai tạo ra bạn 👀 id12525,Chitchat,Neutral
Thích ghê quá đã 🤣,Chitchat,Positive
bot ơi 🥰 id12527,Chitchat,Positive
bà thấy tổn thương quá id12528,Chitchat,Negative
bot ❤️ id12529,Chitchat,Positive
Alo mấy tuổi rồi id12530,Chitchat,Neutral
tui muốn hỏi Mimo là nam hay nữ 💬,Chitchat,Neutral
Vì crush lơ nên bác hơi bất lực 💔 id12532,Chitchat,Negative
bot làm được gì vậy 💬 id12533,Chitchat,Neutral
tui muốn hỏi Mimo ở đâu á id12534,Chitchat,Neutral
tên gì á vậy 🤔 id12535,Chitchat,Neutral
bot làm được gì 💬 id12536,Chitchat,Neutral
bạn là ai 🤖 id12537,Chitchat,Neutral
bạn cute xỉu 🤩,Chitchat,Positive
bot làm đc gì vậy 🤖 id12539,Chitchat,Neutral
mấy tuổi rồi vậy bot 💬 id12540,Chitchat,Neutral
đang làm gì đấy vậy 👀 id12541,Chitchat,Neutral
bạn 🔥 id12542,Chitchat,Positive
Thích ghê 👍 id12543,Chitchat,Positive
bot id12544,Chitchat,Positive
