text,intent,action_type,verb,category_code,value,goal_name,enabled,theme,verbal_style,time_range,query,note
Thống kê chi tiêu săn sale tháng trước với,Action,REPORT_GENERAL,,Shopping,,,,,,tháng trước,,
Thống kê chi tiêu sức khỏe 30 ngày qua,Action,REPORT_GENERAL,,Health,,,,,,30 ngày qua,,
Thống kê chi tiêu sức khỏe năm nay,Action,REPORT_GENERAL,,Health,,,,,,năm nay,,
Thống kê chi tiêu sức khỏe quý này,Action,REPORT_GENERAL,,Health,,,,,,quý này,,
Thống kê chi tiêu sức khỏe quý trước,Action,REPORT_GENERAL,,Health,,,,,,quý trước,,
Thống kê chi tiêu sức khỏe tháng trước,Action,REPORT_GENERAL,,Health,,,,,,tháng trước,,
Thống kê chi tiêu sức khỏe tuần này,Action,REPORT_GENERAL,,Health,,,,,,tuần này,,
Thống kê chi tiêu sức khỏe tuần trước,Action,REPORT_GENERAL,,Health,,,,,,tuần trước,,
Thống kê chi tiêu thiết yếu tháng này cho tui đi,Action,REPORT_GENERAL,,Essentials,,,,,,tháng này,,
Thống kê chi tiêu thuốc men hôm nay với,Action,REPORT_GENERAL,,Health,,,,,,hôm nay,,
Thống kê chi tiêu thuốc men năm nay á,Action,REPORT_GENERAL,,Health,,,,,,năm nay,,
Thống kê chi tiêu thuốc men năm nay á id1638,Action,REPORT_GENERAL,,Health,,,,,,năm nay,,
Thống kê chi tiêu thuốc men quý này nha,Action,REPORT_GENERAL,,Health,,,,,,quý này,,
Thống kê chi tiêu thuốc men quý này thui,Action,REPORT_GENERAL,,Health,,,,,,quý này,,
Thống kê chi tiêu thuốc men quý này với,Action,REPORT_GENERAL,,Health,,,,,,quý này,,
Thống kê chi tiêu thuốc men tháng này hộ cái,Action,REPORT_GENERAL,,Health,,,,,,tháng này,,
Thống kê chi tiêu thuốc men tháng này hộ cái id1968,Action,REPORT_GENERAL,,Health,,,,,,tháng này,,
Thống kê chi tiêu thuốc men tháng này á,Action,REPORT_GENERAL,,Health,,,,,,tháng này,,
Thống kê chi tiêu thuốc men tháng này đi bot,Action,REPORT_GENERAL,,Health,,,,,,tháng này,,
Thống kê chi tiêu thuốc men tháng trước đi bot,Action,REPORT_GENERAL,,Health,,,,,,tháng trước,,
Thống kê chi tiêu tháng 11,Action,REPORT_GENERAL,,,,,,,,tháng 11,,
Thống kê chi tiêu tháng này,Action,REPORT_GENERAL,,,,,,,,tháng này,,
Thống kê chi tiêu tháng này xem,Action,REPORT_GENERAL,,,,,,,,tháng này,,
Thống kê chi tiêu tháng này xem sao,Action,REPORT_GENERAL,,,,,,,,tháng này,,
Thống kê chi tiêu tháng sau,Action,REPORT_GENERAL,,Essentials,,,,,,tháng sau,,
Thống kê chi tiêu tháng sau xem,Action,REPORT_GENERAL,,,,,,,,tháng sau,,
Thống kê chi tiêu tháng sau xem sao,Action,REPORT_GENERAL,,Education,,,,,,tháng sau,,
Thống kê chi tiêu tháng trước,Action,REPORT_GENERAL,,,,,,,,tháng trước,,
Thống kê chi tiêu tháng trước xem,Action,REPORT_GENERAL,,,,,,,,tháng trước,,
Thống kê chi tiêu tháng trước xem sao,Action,REPORT_GENERAL,,,,,,,,tháng trước,,
Thống kê chi tiêu tiêu vặt 7 ngày qua với,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Thống kê chi tiêu tiêu vặt 7 ngày qua á,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Thống kê chi tiêu tiêu vặt hôm nay với,Action,REPORT_GENERAL,,Others,,,,,,hôm nay,,
Thống kê chi tiêu tiêu vặt hôm qua giùm,Action,REPORT_GENERAL,,Others,,,,,,hôm qua,,
Thống kê chi tiêu tiêu vặt năm nay thui,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Thống kê chi tiêu tiêu vặt tháng này coi,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
Thống kê chi tiêu tiêu vặt tháng này coi id2074,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
Thống kê chi tiêu tiêu vặt tháng này thui,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
Thống kê chi tiêu tiêu vặt tháng trước thui,Action,REPORT_GENERAL,,Others,,,,,,tháng trước,,
Thống kê chi tiêu tiêu vặt tháng trước đi bot,Action,REPORT_GENERAL,,Others,,,,,,tháng trước,,
Thống kê chi tiêu tiêu vặt tuần này hộ cái,Action,REPORT_GENERAL,,Others,,,,,,tuần này,,
Thống kê chi tiêu tiêu vặt tuần này thui,Action,REPORT_GENERAL,,Others,,,,,,tuần này,,
Thống kê chi tiêu tiền nhà 30 ngày qua,Action,REPORT_GENERAL,,Housing,,,,,,30 ngày qua,,
Thống kê chi tiêu tiền nhà 7 ngày qua,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Thống kê chi tiêu tiền nhà 7 ngày qua giùm,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Thống kê chi tiêu tiền nhà 7 ngày qua á,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Thống kê chi tiêu tiền nhà hôm nay,Action,REPORT_GENERAL,,Housing,,,,,,hôm nay,,
Thống kê chi tiêu tiền nhà năm nay,Action,REPORT_GENERAL,,Housing,,,,,,năm nay,,
Thống kê chi tiêu tiền nhà quý này,Action,REPORT_GENERAL,,Housing,,,,,,quý này,,
Thống kê chi tiêu tiền nhà quý trước,Action,REPORT_GENERAL,,Housing,,,,,,quý trước,,
Thống kê chi tiêu tiền nhà tháng này,Action,REPORT_GENERAL,,Housing,,,,,,tháng này,,
Thống kê chi tiêu tiền nhà tháng này với,Action,REPORT_GENERAL,,Housing,,,,,,tháng này,,
Thống kê chi tiêu tiền nhà tháng này đi bot,Action,REPORT_GENERAL,,Housing,,,,,,tháng này,,
Thống kê chi tiêu tiền nhà tuần này,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Thống kê chi tiêu tiền nhà tuần này giùm,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Thống kê chi tiêu tiền nhà tuần này đi bot,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Thống kê chi tiêu tiền nhà tuần trước,Action,REPORT_GENERAL,,Housing,,,,,,tuần trước,,
Thống kê chi tiêu tiền nước hôm qua giùm,Action,REPORT_GENERAL,,Housing,,,,,,hôm qua,,
Thống kê chi tiêu tiền nước năm nay hộ cái,Action,REPORT_GENERAL,,Housing,,,,,,năm nay,,
Thống kê chi tiêu tiền nước năm nay nà,Action,REPORT_GENERAL,,Housing,,,,,,năm nay,,
Thống kê chi tiêu tiền nước năm nay với,Action,REPORT_GENERAL,,Housing,,,,,,năm nay,,
Thống kê chi tiêu tiền nước tháng này á,Action,REPORT_GENERAL,,Housing,,,,,,tháng này,,
Thống kê chi tiêu tiền nước tháng trước hộ cái,Action,REPORT_GENERAL,,Housing,,,,,,tháng trước,,
Thống kê chi tiêu tiền nước tháng trước á,Action,REPORT_GENERAL,,Housing,,,,,,tháng trước,,
Thống kê chi tiêu tiền điện 7 ngày qua giùm,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Thống kê chi tiêu tiền điện 7 ngày qua nha,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Thống kê chi tiêu tiền điện hôm nay coi,Action,REPORT_GENERAL,,Housing,,,,,,hôm nay,,
Thống kê chi tiêu tiền điện hôm qua hộ cái,Action,REPORT_GENERAL,,Housing,,,,,,hôm qua,,
Thống kê chi tiêu tiền điện quý này thui,Action,REPORT_GENERAL,,Housing,,,,,,quý này,,
Thống kê chi tiêu tiền điện tuần này nha,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Thống kê chi tiêu tiệc tùng 7 ngày qua nha,Action,REPORT_GENERAL,,Social,,,,,,7 ngày qua,,
Thống kê chi tiêu tiệc tùng 7 ngày qua với,Action,REPORT_GENERAL,,Social,,,,,,7 ngày qua,,
Thống kê chi tiêu tiệc tùng hôm nay hộ cái,Action,REPORT_GENERAL,,Social,,,,,,hôm nay,,
Thống kê chi tiêu tiệc tùng hôm qua đi bot,Action,REPORT_GENERAL,,Social,,,,,,hôm qua,,
Thống kê chi tiêu tiệc tùng quý này á,Action,REPORT_GENERAL,,Social,,,,,,quý này,,
Thống kê chi tiêu tiệc tùng tháng này coi,Action,REPORT_GENERAL,,Social,,,,,,tháng này,,
Thống kê chi tiêu tiệc tùng tuần này đi bot,Action,REPORT_GENERAL,,Social,,,,,,tuần này,,
"Thống kê chi tiêu tiệc tùng, hẹn hò trong 2 tuần gần đây",Action,REPORT_GENERAL,,Social,,,,,,2 tuần gần đây,,
Thống kê chi tiêu trà sữa 7 ngày qua giùm,Action,REPORT_GENERAL,,Food,,,,,,7 ngày qua,,
Thống kê chi tiêu trà sữa năm nay coi,Action,REPORT_GENERAL,,Food,,,,,,năm nay,,
Thống kê chi tiêu trà sữa tháng này giùm,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Thống kê chi tiêu trà sữa tháng này thui,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Thống kê chi tiêu trà sữa tháng trước với,Action,REPORT_GENERAL,,Food,,,,,,tháng trước,,
Thống kê chi tiêu trà sữa tuần này nha,Action,REPORT_GENERAL,,Food,,,,,,tuần này,,
Thống kê chi tiêu tuần này,Action,REPORT_GENERAL,,,,,,,,tuần này,,
Thống kê chi tiêu tuần này xem,Action,REPORT_GENERAL,,,,,,,,tuần này,,
Thống kê chi tiêu tuần này xem sao,Action,REPORT_GENERAL,,,,,,,,tuần này,,
Thống kê chi tiêu tuần trước nữa,Action,REPORT_GENERAL,,,,,,,,tuần trước,,
Thống kê chi tiêu tuần tới,Action,REPORT_GENERAL,,,,,,,,tuần tới,,
Thống kê chi tiêu tuần tới xem,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần tới,,
Thống kê chi tiêu tuần tới xem sao,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần tới,,
Thống kê chi tiêu tài chính đầu tư 3 tháng gần đây,Action,REPORT_GENERAL,,Investment,,,,,,3 tháng gần đây,,
Thống kê chi tiêu tài chính đầu tư 7 ngày qua,Action,REPORT_GENERAL,,Investment,,,,,,7 ngày qua,,
Thống kê chi tiêu tài chính đầu tư hôm nay,Action,REPORT_GENERAL,,Investment,,,,,,hôm nay,,
Thống kê chi tiêu tài chính đầu tư quý này,Action,REPORT_GENERAL,,Investment,,,,,,quý này,,
Thống kê chi tiêu tài chính đầu tư quý trước,Action,REPORT_GENERAL,,Investment,,,,,,quý trước,,
Thống kê chi tiêu tài chính đầu tư tuần này,Action,REPORT_GENERAL,,Investment,,,,,,tuần này,,
Thống kê chi tiêu uốn tóc 7 ngày qua thui,Action,REPORT_GENERAL,,Beauty,,,,,,7 ngày qua,,
Thống kê chi tiêu uốn tóc hôm nay á,Action,REPORT_GENERAL,,Beauty,,,,,,hôm nay,,
Thống kê chi tiêu uốn tóc hôm nay đi bot,Action,REPORT_GENERAL,,Beauty,,,,,,hôm nay,,
Thống kê chi tiêu uốn tóc năm nay giùm,Action,REPORT_GENERAL,,Beauty,,,,,,năm nay,,
Thống kê chi tiêu uốn tóc năm nay hộ cái,Action,REPORT_GENERAL,,Beauty,,,,,,năm nay,,
Thống kê chi tiêu uốn tóc năm nay nha,Action,REPORT_GENERAL,,Beauty,,,,,,năm nay,,
Thống kê chi tiêu uốn tóc quý này hộ cái,Action,REPORT_GENERAL,,Beauty,,,,,,quý này,,
Thống kê chi tiêu uốn tóc tháng này giùm,Action,REPORT_GENERAL,,Beauty,,,,,,tháng này,,
Thống kê chi tiêu uốn tóc tháng này với,Action,REPORT_GENERAL,,Beauty,,,,,,tháng này,,
Thống kê chi tiêu uốn tóc tuần này thui,Action,REPORT_GENERAL,,Beauty,,,,,,tuần này,,
Thống kê chi tiêu việc khác 7 ngày qua coi,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Thống kê chi tiêu việc khác 7 ngày qua giùm,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Thống kê chi tiêu việc khác 7 ngày qua giùm id1181,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Thống kê chi tiêu việc khác 7 ngày qua nha,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Thống kê chi tiêu việc khác 7 ngày qua nha id1618,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Thống kê chi tiêu việc khác hôm nay coi,Action,REPORT_GENERAL,,Others,,,,,,hôm nay,,
Thống kê chi tiêu việc khác hôm qua,Action,REPORT_GENERAL,,Others,,,,,,hôm qua,,
Thống kê chi tiêu việc khác hôm qua á,Action,REPORT_GENERAL,,Others,,,,,,hôm qua,,
Thống kê chi tiêu việc khác năm nay coi,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Thống kê chi tiêu việc khác năm nay nha,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Thống kê chi tiêu việc khác năm nay thui,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Thống kê chi tiêu việc khác quý này á,Action,REPORT_GENERAL,,Others,,,,,,quý này,,
Thống kê chi tiêu việc khác tháng trước,Action,REPORT_GENERAL,,Others,,,,,,tháng trước,,
Thống kê chi tiêu việc khác tháng trước nà,Action,REPORT_GENERAL,,Others,,,,,,tháng trước,,
Thống kê chi tiêu việc khác tuần này thui,Action,REPORT_GENERAL,,Others,,,,,,tuần này,,
Thống kê chi tiêu vui chơi 3 tháng gần đây,Action,REPORT_GENERAL,,Entertainment,,,,,,3 tháng gần đây,,
Thống kê chi tiêu vui chơi quý này,Action,REPORT_GENERAL,,Entertainment,,,,,,quý này,,
Thống kê chi tiêu vui chơi tháng này,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng này,,
Thống kê chi tiêu vui chơi tháng trước,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng trước,,
Thống kê chi tiêu wifi 7 ngày qua đi bot,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Thống kê chi tiêu wifi hôm nay với,Action,REPORT_GENERAL,,Housing,,,,,,hôm nay,,
Thống kê chi tiêu wifi hôm qua hộ cái,Action,REPORT_GENERAL,,Housing,,,,,,hôm qua,,
Thống kê chi tiêu wifi hôm qua nà,Action,REPORT_GENERAL,,Housing,,,,,,hôm qua,,
Thống kê chi tiêu wifi quý này hộ cái,Action,REPORT_GENERAL,,Housing,,,,,,quý này,,
Thống kê chi tiêu wifi tháng này,Action,REPORT_GENERAL,,Housing,,,,,,tháng này,,
Thống kê chi tiêu wifi tuần này đi bot,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Thống kê chi tiêu xe cộ năm nay,Action,REPORT_GENERAL,,Transport,,,,,,năm nay,,
Thống kê chi tiêu xe cộ tháng này,Action,REPORT_GENERAL,,Transport,,,,,,tháng này,,
Thống kê chi tiêu xe cộ tuần này,Action,REPORT_GENERAL,,Transport,,,,,,tuần này,,
Thống kê chi tiêu xem phim chơi game 3 tháng gần đây,Action,REPORT_GENERAL,,Entertainment,,,,,,3 tháng gần đây,,
Thống kê chi tiêu xem phim chơi game 30 ngày qua,Action,REPORT_GENERAL,,Entertainment,,,,,,30 ngày qua,,
Thống kê chi tiêu xem phim chơi game hôm nay,Action,REPORT_GENERAL,,Entertainment,,,,,,hôm nay,,
Thống kê chi tiêu xem phim chơi game quý này,Action,REPORT_GENERAL,,Entertainment,,,,,,quý này,,
Thống kê chi tiêu xem phim chơi game quý trước,Action,REPORT_GENERAL,,Entertainment,,,,,,quý trước,,
Thống kê chi tiêu xem phim chơi game tháng này,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng này,,
Thống kê chi tiêu xem phim chơi game tháng trước,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng trước,,
Thống kê chi tiêu xem phim chơi game tuần này,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần này,,
Thống kê chi tiêu xem phim chơi game tuần trước,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần trước,,
Thống kê chi tiêu xem phim hôm nay nha,Action,REPORT_GENERAL,,Entertainment,,,,,,hôm nay,,
Thống kê chi tiêu xem phim hôm qua,Action,REPORT_GENERAL,,Entertainment,,,,,,hôm qua,,
Thống kê chi tiêu xem phim tháng này thui,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng này,,
Thống kê chi tiêu xem phim tháng trước á,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng trước,,
Thống kê chi tiêu xem phim tuần này nha,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần này,,
Thống kê chi tiêu xem phim tuần này nà,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần này,,
Thống kê chi tiêu xem phim tuần này đi bot,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần này,,
Thống kê chi tiêu xăng xe hôm qua hộ cái,Action,REPORT_GENERAL,,Transport,,,,,,hôm qua,,
Thống kê chi tiêu xăng xe hôm qua nà,Action,REPORT_GENERAL,,Transport,,,,,,hôm qua,,
Thống kê chi tiêu xăng xe hôm qua đi bot,Action,REPORT_GENERAL,,Transport,,,,,,hôm qua,,
Thống kê chi tiêu xăng xe quý này giùm,Action,REPORT_GENERAL,,Transport,,,,,,quý này,,
Thống kê chi tiêu xăng xe quý này thui,Action,REPORT_GENERAL,,Transport,,,,,,quý này,,
Thống kê chi tiêu xăng xe tháng này coi,Action,REPORT_GENERAL,,Transport,,,,,,tháng này,,
Thống kê chi tiêu xăng xe tháng trước nà,Action,REPORT_GENERAL,,Transport,,,,,,tháng trước,,
Thống kê chi tiêu xăng xe tuần này,Action,REPORT_GENERAL,,Transport,,,,,,tuần này,,
Thống kê chi tiêu xăng xe tuần này nha,Action,REPORT_GENERAL,,Transport,,,,,,tuần này,,
Thống kê chi tiêu y tế 7 ngày qua,Action,REPORT_GENERAL,,Health,,,,,,7 ngày qua,,
Thống kê chi tiêu y tế năm nay,Action,REPORT_GENERAL,,Health,,,,,,năm nay,,
Thống kê chi tiêu y tế quý này,Action,REPORT_GENERAL,,Health,,,,,,quý này,,
Thống kê chi tiêu y tế quý trước,Action,REPORT_GENERAL,,Health,,,,,,quý trước,,
Thống kê chi tiêu y tế tháng này,Action,REPORT_GENERAL,,Health,,,,,,tháng này,,
Thống kê chi tiêu y tế tháng trước,Action,REPORT_GENERAL,,Health,,,,,,tháng trước,,
Thống kê chi tiêu y tế tuần này,Action,REPORT_GENERAL,,Health,,,,,,tuần này,,
Thống kê chi tiêu y tế tuần trước,Action,REPORT_GENERAL,,Health,,,,,,tuần trước,,
Thống kê chi tiêu ăn uống 30 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,30 ngày qua,,
Thống kê chi tiêu ăn uống của tui tuần này đi Mimo,Action,REPORT_GENERAL,,Food,,,,,,tuần này,,
Thống kê chi tiêu ăn uống hôm qua,Action,REPORT_GENERAL,,Food,,,,,,hôm qua,,
Thống kê chi tiêu ăn uống hằng ngày 30 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,30 ngày qua,,
Thống kê chi tiêu ăn uống hằng ngày 7 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,7 ngày qua,,
Thống kê chi tiêu ăn uống hằng ngày hôm qua,Action,REPORT_GENERAL,,Food,,,,,,hôm qua,,
Thống kê chi tiêu ăn uống hằng ngày tháng này,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Thống kê chi tiêu ăn uống hằng ngày tháng trước,Action,REPORT_GENERAL,,Food,,,,,,tháng trước,,
Thống kê chi tiêu ăn uống hằng ngày tuần này,Action,REPORT_GENERAL,,Food,,,,,,tuần này,,
Thống kê chi tiêu ăn uống năm nay,Action,REPORT_GENERAL,,Food,,,,,,năm nay,,
Thống kê chi tiêu ăn uống năm nay hộ cái,Action,REPORT_GENERAL,,Food,,,,,,năm nay,,
Thống kê chi tiêu ăn uống quý này đi bot,Action,REPORT_GENERAL,,Food,,,,,,quý này,,
Thống kê chi tiêu ăn uống quý trước,Action,REPORT_GENERAL,,Food,,,,,,quý trước,,
Thống kê chi tiêu ăn uống tuần trước.,Action,REPORT_GENERAL,,Food,,,,,,tuần trước,,
Thống kê chi tiêu ăn vặt 7 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,7 ngày qua,,
Thống kê chi tiêu ăn vặt của tháng này,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Thống kê chi tiêu ăn vặt quý này,Action,REPORT_GENERAL,,Food,,,,,,quý này,,
Thống kê chi tiêu ăn vặt quý trước,Action,REPORT_GENERAL,,Food,,,,,,quý trước,,
Thống kê chi tiêu ăn vặt tuần trước,Action,REPORT_GENERAL,,Food,,,,,,tuần trước,,
Thống kê chi tiêu đi chơi hôm qua đi bot,Action,REPORT_GENERAL,,Entertainment,,,,,,hôm qua,,
Thống kê chi tiêu đi lại 30 ngày qua,Action,REPORT_GENERAL,,Transport,,,,,,30 ngày qua,,
Thống kê chi tiêu đi lại 7 ngày qua nha,Action,REPORT_GENERAL,,Transport,,,,,,7 ngày qua,,
Thống kê chi tiêu đi lại 7 ngày qua nà,Action,REPORT_GENERAL,,Transport,,,,,,7 ngày qua,,
Thống kê chi tiêu đi lại 7 ngày qua với,Action,REPORT_GENERAL,,Transport,,,,,,7 ngày qua,,
Thống kê chi tiêu đi lại 7 ngày qua đi bot,Action,REPORT_GENERAL,,Transport,,,,,,7 ngày qua,,
Thống kê chi tiêu đi lại hôm nay coi,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Thống kê chi tiêu đi lại hôm nay hộ cái,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Thống kê chi tiêu đi lại hôm nay đi bot,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Thống kê chi tiêu đi lại năm nay,Action,REPORT_GENERAL,,Transport,,,,,,năm nay,,
Thống kê chi tiêu đi lại năm nay coi,Action,REPORT_GENERAL,,Transport,,,,,,năm nay,,
Thống kê chi tiêu đi lại quý này thui,Action,REPORT_GENERAL,,Transport,,,,,,quý này,,
Thống kê chi tiêu đi lại quý này á,Action,REPORT_GENERAL,,Transport,,,,,,quý này,,
Thống kê chi tiêu đi lại tháng trước,Action,REPORT_GENERAL,,Transport,,,,,,tháng trước,,
Thống kê chi tiêu đi lại tuần này nha,Action,REPORT_GENERAL,,Transport,,,,,,tuần này,,
Thống kê chi tiêu đám cưới 7 ngày qua giùm,Action,REPORT_GENERAL,,Social,,,,,,7 ngày qua,,
